"Game Reference Key","Notes","Displayed Text","Alternate Text","Frequency","Requires Suffix","Misc."
"due to recent changes to twitch, this feature is currently not functional. we aim to get it working again in a future update.","due to recent changes to twitch, this feature is currently not functional. we aim to get it working again in a future update.",Vzhledem k nedávným změnám ve službě Twitch není tato funkce v současné době funkční. V některé z budoucih aktualizaci ji chceme opět zprovoznit.,,,,"16:49 02/08/2023"
"selectitem",,Vybrat položku,,,,"12:24 25/08/2023"
"enable dynamic resolution",,Povolit Dynamic Resolution/DLSS,,,,"15:23 25/08/2023"
"connect","",Připojit,"",,"","10:24 19/09/2023"
"twitch username","",Twitch username,"",,"","10:24 19/09/2023"
"twitch features","",Twitch funkce,"",,"","10:28 19/09/2023"
"twitch connect","",Twitch připojení,"",,"","11:06 19/09/2023"
"disconnected","",Odpojení,"",,"","11:10 19/09/2023"
"connected","",Připojeno,"",,"","11:34 19/09/2023"
"twitch","",Twitch,"",,"","12:10 19/09/2023"
"press the update button to gather twitch audience names...","",Stisknutím tlačítka aktualizace získáte jména diváků Twitche...,"",,"","12:10 19/09/2023"
"connecting","",Připojování,"",,"","12:32 19/09/2023"
"disconnect","",Odpojit,"",,"","12:59 19/09/2023"
"admin","",Admin,"",,"","15:05 21/09/2023"
"dlss mode",,DLSS Mode,,,,"16:39 09/10/2023"
"maximumperformance",,Maximum Performance,,,,"16:39 09/10/2023"
"balanced",,Balanced,,,,"16:39 09/10/2023"
"maximumquality",,Maximum Quality,,,,"16:39 09/10/2023"
"ultraperformance",,Ultra Performance,,,,"16:39 09/10/2023"
"mods",,Mods,,,,"11:50 07/11/2023"
"achievement art",,Achievement Art,,,,"11:50 07/11/2023"
"fog",,Mlha,,,,"15:18 07/11/2023"
"disable",,Zakázat,,,,"16:23 14/11/2023"
"enable",,Povolit,,,,"16:23 14/11/2023"
"refresh",,Obnovit,,,,"16:23 14/11/2023"
"browse mods",,Procházet módy,,,,"16:23 14/11/2023"
"enable, disable and change hierarchy of available mods below. beware some mods may conflict with others!",,"Níže můžete povolit, zakázat a změnit hierarchii dostupných módů. Pozor, některé módy mohou být v konfliktu s jinými!",,,,"16:23 14/11/2023"
"apply (restart)",,Použít (Restartovat),,,,"16:23 14/11/2023"
"toggle run",,Přepní on/off,,,,"15:04 15/11/2023"
"always run",,Vždy spustit,,,,"15:04 15/11/2023"
"permadeath mode",,Režim trvalé smrti,,,,"15:54 15/11/2023"
"enable city editor",,Povol City Editor,,,,"15:05 16/11/2023"
"city editor",,City Editor,,,,"08:49 17/11/2023"
"finalize",,Dokončit,,,,"14:30 17/11/2023"
"tile edit",,Edituj název,,,,"14:30 17/11/2023"
"street edit",,Edituj ulici,,,,"14:30 17/11/2023"
"generate map",,Generuj mapu,,,,"14:30 17/11/2023"
"clear map",,Vyčistí mapu,,,,"14:30 17/11/2023"
"swap",,Swap Tile,,,,"14:50 17/11/2023"
"rotate",,Otáčení,,,,"16:51 17/11/2023"
"mouseenablecamrotate",,City Editor Enable Rotate Camera,,,,"14:19 20/11/2023"
"rotatecamera",,City Editor Rotate Camera,,,,"14:19 20/11/2023"
"rotatecameracounterclockwise",,City Editor Rotate Camera Counter Clockwise,,,,"14:19 20/11/2023"
"rotatecameraclockwise",,City Editor Rotate Camera Clockwise,,,,"14:19 20/11/2023"
"move camera on forward z axis",,City Editor Move Camera Vertical,,,,"14:19 20/11/2023"
"move camera on horizontal axis",,City Editor Move Camera Horizontál,,,,"14:19 20/11/2023"
"zoom camera in or out",,City Editor Zoom Camera,,,,"14:19 20/11/2023"
"'beautiful lakeside dinner' (diegetic track)","LOC_IGNORE",'Beautiful Lakeside Dinner' (Diegetic Track),,,,"11:08 30/11/2023"
"'rocket swing' (diegetic track)","LOC_IGNORE",'Rocket Swing' (Diegetic Track),,,,"11:08 30/11/2023"
"'slim jim' (diegetic track)","LOC_IGNORE",'Šlím Jim' (Diegetic Track),,,,"11:08 30/11/2023"
"'the colour of your smile' (diegetic track)","LOC_IGNORE",'Thé Colour of Your Smile' (Diegetic Track),,,,"11:08 30/11/2023"
"enter text...",,Vlož text...,,,,"15:44 12/12/2023"
"new perk!",,Nový perk!,,,,"16:29 30/01/2024"
"you can now purcahse apartments in the city.",,Nyní si můžete koupit byty ve městě.,,,,"16:29 30/01/2024"
"telephone calls made using public telephones are free.",,Telefonní hovory z veřejných telefonních linek jsou zdarma.,,,,"16:30 30/01/2024"
"you are now allowed to loiter in a bar or restaurant without buying anything.",,"Nyní se můžete potulovat v baru nebo restauraci, aniž byste si něco kupovali.",,,,"16:30 30/01/2024"
"citizens are more likely to reveal information for free.",,Občané častěji prozrazují informace zdarma.,,,,"16:28 31/01/2024"
"there is a longer grace period with minor trespasses.",,Existuje delší doba odkladu s menšími přestupky.,,,,"16:28 31/01/2024"
"citizens are more likely to allow you into their homes.",,Občané vás spíše pustí do svých domovů.,,,,"16:28 31/01/2024"
"you are now allowed in echelon community areas.",,Nyní máte povolen vstup do komunitních oblastí echelon..,,,,"16:28 31/01/2024"
"enable fast travel to your apartment.",,Povolit rychlé cestování do vašeho bytu.,,,,"16:28 31/01/2024"
"enable fast travel from your apartment to previously visited locations.",,Umožní rychlé cestování z vašeho bytu do dříve navštívených míst.,,,,"16:28 31/01/2024"
"fast travel to building entrances using exit signage.",,Rychlé cestování ke vchodům do budovy pomocí značení výjezdů.,,,,"16:28 31/01/2024"
"enforcers will allow you at crime scenes.",,Enforcers vám dovolí být na místě činu.,,,,"16:28 31/01/2024"
"visiting your apartment will grant removal of basic negative status effects.",,Návštěva vašeho bytu zaručí odstranění základních negativních vlivů stavu.,,,,"16:35 31/01/2024"
"citizens less spooked if you tail them.",,"Občané budou méně vystrašení, pokud je budete sledovat.",,,,"16:35 31/01/2024"
"you need more social credit before purchasing an apartment...","","Před zakoupením bytu potřebujete více sociálního kreditu...","",,"","16:55 12/02/2024"
"visiting your apartment will grant removal of all negative status effects.","","Návštěva vašeho bytu zaručí odstranění všech negativních vlivů stavu.","",,"","17:32 14/02/2024"
"achievement art & various","","Achievement Art & Různé","",,"","14:10 15/02/2024"
"announcer","","Hlasatel","",,"","14:10 15/02/2024"
"shield shader tutorial","","Shield Shader Tutorial","",,"","14:27 15/02/2024"
"new kidnap case","","Nový případ únosu","",,"","15:45 28/03/2024"
"raindrop shader tutorial","","Raindrop Shader Tutorial","",,"","11:35 10/04/2024"
